alpha,prior_mean,champion,best_pool,best_pool_score,best_pool_member,top_pool_appearances,top_pool_share,best_rank
250.0,0.49997400485652904,Twisted Fate,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Veigar,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.1,6.0
250.0,0.49997400485652904,Vel'Koz,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Vex,"Pantheon, Sion, Xerath",0.534706712209623,False,2,0.2,2.0
250.0,0.49997400485652904,Viktor,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Vladimir,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Xerath,"Pantheon, Sion, Xerath",0.534706712209623,True,6,0.6,1.0
250.0,0.49997400485652904,Yasuo,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Yone,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Zed,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Ziggs,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Zoe,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
500.0,0.49997400485652904,Ahri,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Akali,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Akshan,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.2,6.0
500.0,0.49997400485652904,Anivia,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.1,8.0
500.0,0.49997400485652904,Annie,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Aurelion Sol,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.1,7.0
500.0,0.49997400485652904,Aurora,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Azir,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Brand,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Cassiopeia,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Cho'Gath,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Diana,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Ekko,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Fizz,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.1,9.0
500.0,0.49997400485652904,Galio,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Hwei,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Irelia,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Jayce,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Kassadin,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Katarina,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,LeBlanc,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Lissandra,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.1,2.0
500.0,0.49997400485652904,Lux,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Malphite,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Malzahar,"Sion, Vex, Xerath",0.5289087473414922,False,3,0.3,4.0
500.0,0.49997400485652904,Mel,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Morgana,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Naafiri,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Nasus,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Orianna,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Pantheon,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.1,5.0
500.0,0.49997400485652904,Qiyana,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Ryze,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Sion,"Sion, Vex, Xerath",0.5289087473414922,True,10,1.0,1.0
500.0,0.49997400485652904,Smolder,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Swain,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Sylas,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Syndra,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Taliyah,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Talon,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Twisted Fate,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Veigar,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.1,3.0
500.0,0.49997400485652904,Vel'Koz,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Vex,"Sion, Vex, Xerath",0.5289087473414922,True,2,0.2,1.0
500.0,0.49997400485652904,Viktor,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Vladimir,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Xerath,"Sion, Vex, Xerath",0.5289087473414922,True,7,0.7,1.0
500.0,0.49997400485652904,Yasuo,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Yone,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Zed,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Ziggs,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Zoe,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
1000.0,0.49997400485652904,Ahri,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Akali,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Akshan,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.1,8.0
1000.0,0.49997400485652904,Anivia,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Annie,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Aurelion Sol,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Aurora,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Azir,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Brand,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Cassiopeia,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Cho'Gath,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Diana,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Ekko,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Fizz,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.1,5.0
1000.0,0.49997400485652904,Galio,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Hwei,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Irelia,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Jayce,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Kassadin,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Katarina,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,LeBlanc,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Lissandra,"Lissandra, Sion, Xerath",0.5229825932591354,True,7,0.7,1.0
1000.0,0.49997400485652904,Lux,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Malphite,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Malzahar,"Lissandra, Sion, Xerath",0.5229825932591354,False,3,0.3,2.0
1000.0,0.49997400485652904,Mel,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Morgana,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Naafiri,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.1,10.0
1000.0,0.49997400485652904,Nasus,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Orianna,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Pantheon,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Qiyana,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Ryze,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Sion,"Lissandra, Sion, Xerath",0.5229825932591354,True,5,0.5,1.0
1000.0,0.49997400485652904,Smolder,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Swain,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Sylas,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Syndra,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Taliyah,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Talon,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Twisted Fate,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Veigar,"Lissandra, Sion, Xerath",0.5229825932591354,False,2,0.2,6.0
1000.0,0.49997400485652904,Vel'Koz,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Vex,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.1,3.0
1000.0,0.49997400485652904,Viktor,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Vladimir,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Xerath,"Lissandra, Sion, Xerath",0.5229825932591354,True,9,0.9,1.0
1000.0,0.49997400485652904,Yasuo,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Yone,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Zed,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Ziggs,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Zoe,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
